,listing_value,tweets_Name,tweets_Date,tweets_Text,tweets_Replies,tweets_Retweets,tweets_Likes,tweets_Images,tweets_imageURL,tweets_hrefURL,remove
1550,1.0,CNN Breaking News,"Sep 2, 2018",Series of explosions reported at Syrian military airport,69,236,349,,,,1
1551,1.0,CNN Breaking News,"Sep 1, 2018","Former President Barack Obama, speaking at the funeral for Sen. John McCain: “When John spoke of virtues like service and duty, it didn’t ring hollow. They weren’t just words to him. It was a truth that he had lived — and for which he was prepared to die.”",167,567,2.8K,https://pbs.twimg.com/media/DmBgVb6VAAADfIz?format=jpg&name=small,,,1
1552,1.0,CNN Breaking News,"Sep 1, 2018","Former President George W. Bush, speaking at the funeral of Sen. John McCain: “The world is smaller for his departure. And we will remember him as he was: unwavering, undimmed, unequal.""",72,327,1.8K,https://pbs.twimg.com/media/DmBfJyjX4AAbBzY?format=jpg&name=small,,,1
1553,1.0,CNN Breaking News,"Sep 1, 2018","An emotional Cindy McCain looks on as singer Renee Fleming sings ""Danny Boy"" at the funeral service for her husband, John McCain",102,328,1.8K,,,,1
1554,1.0,Reload,,,,,,,,,1
1555,1.0,CNN,,"An emotional Cindy McCain looks on as singer Renee Fleming sings ""Danny Boy"" at the funeral service for her husband, John McCain",102,328,1.8K,,,,1
1556,1.0,CNN,,,,,,,,,1
1557,1.0,CNN Breaking News,"Sep 1, 2018","Sen. Lindsey Graham, a longtime friend of Sen. John McCain, reads a passage from the Gospel of John: “Jesus said, this is my commandment: That you love one another as I have loved you. No greater love than this, to lay down one’s life for one’s friends.”",122,192,884,https://pbs.twimg.com/amplify_video_thumb/1035925879816241152/img/LGIPQwD4vaf4lFrX.jpg,https://pbs.twimg.com/amplify_video_thumb/1035925879816241152/img/LGIPQwD4vaf4lFrX.jpg,,1
1558,1.0,CNN,,"Sen. Lindsey Graham, a longtime friend of Sen. John McCain, reads a passage from the Gospel of John: “Jesus said, this is my commandment: That you love one another as I have loved you. No greater love than this, to lay down one’s life for one’s friends.”",122,192,884,https://pbs.twimg.com/amplify_video_thumb/1035925879816241152/img/LGIPQwD4vaf4lFrX.jpg,https://pbs.twimg.com/amplify_video_thumb/1035925879816241152/img/LGIPQwD4vaf4lFrX.jpg,,1
1559,1.0,CNN,,,,,,,,,1
1560,1.0,CNN Breaking News,"Sep 1, 2018","Former President Obama on John McCain: ""So much of our politics... can seem small and mean and petty — trafficking in bombast and insult — in phony controversies... John called on us to be bigger than that. He called on us to be better than that.”",256,2.2K,8.7K,https://pbs.twimg.com/amplify_video_thumb/1035922215810654209/img/kbgj37qxECWiZQSb.jpg,https://pbs.twimg.com/amplify_video_thumb/1035922215810654209/img/kbgj37qxECWiZQSb.jpg,,1
1561,1.0,CNN,,"Former President Obama on John McCain: ""So much of our politics... can seem small and mean and petty — trafficking in bombast and insult — in phony controversies... John called on us to be bigger than that. He called on us to be better than that.”",256,2.2K,8.7K,https://pbs.twimg.com/amplify_video_thumb/1035922215810654209/img/kbgj37qxECWiZQSb.jpg,https://pbs.twimg.com/amplify_video_thumb/1035922215810654209/img/kbgj37qxECWiZQSb.jpg,,1
1562,1.0,CNN,,,,,,,,,1
1563,1.0,CNN Breaking News,"Sep 1, 2018","Former President Barack Obama on John McCain: “When John spoke of virtues like service and duty, it didn’t ring hollow. They weren’t just words to him. It was a truth that he had lived — and for which he was prepared to die.”",95,734,3.8K,https://pbs.twimg.com/amplify_video_thumb/1035918937718845444/img/MEH6OMg3UAleQveP.jpg,https://pbs.twimg.com/amplify_video_thumb/1035918937718845444/img/MEH6OMg3UAleQveP.jpg,,1
1564,1.0,CNN,,"Former President Barack Obama on John McCain: “When John spoke of virtues like service and duty, it didn’t ring hollow. They weren’t just words to him. It was a truth that he had lived — and for which he was prepared to die.”",95,734,3.8K,https://pbs.twimg.com/amplify_video_thumb/1035918937718845444/img/MEH6OMg3UAleQveP.jpg,https://pbs.twimg.com/amplify_video_thumb/1035918937718845444/img/MEH6OMg3UAleQveP.jpg,,1
1565,1.0,CNN,,,,,,,,,1
1566,1.0,CNN Breaking News,"Sep 1, 2018","Former President Obama discusses his conversation with John McCain about speaking at his funeral, joking that “it showed… his sense of humor… After all, what better way to get a last laugh than to make George and I say nice things about him to a national audience.”",492,3.8K,19.8K,https://pbs.twimg.com/amplify_video_thumb/1035916353322926080/img/ZW5orvSGqrVwx1Sd.jpg,https://pbs.twimg.com/amplify_video_thumb/1035916353322926080/img/ZW5orvSGqrVwx1Sd.jpg,,1
1567,1.0,CNN,,"Former President Obama discusses his conversation with John McCain about speaking at his funeral, joking that “it showed… his sense of humor… After all, what better way to get a last laugh than to make George and I say nice things about him to a national audience.”",492,3.8K,19.8K,https://pbs.twimg.com/amplify_video_thumb/1035916353322926080/img/ZW5orvSGqrVwx1Sd.jpg,https://pbs.twimg.com/amplify_video_thumb/1035916353322926080/img/ZW5orvSGqrVwx1Sd.jpg,,1
1568,1.0,CNN,,,,,,,,,1
1569,1.0,CNN Breaking News,"Sep 1, 2018","Former President George W. Bush on John McCain: “We will remember him as he was: unwavering, undimmed, unequal.""",57,412,2.2K,https://pbs.twimg.com/amplify_video_thumb/1035912815616319488/img/r5T7HL9rf6X6CPqF.jpg,https://pbs.twimg.com/amplify_video_thumb/1035912815616319488/img/r5T7HL9rf6X6CPqF.jpg,,1
1570,1.0,CNN,,"Former President George W. Bush on John McCain: “We will remember him as he was: unwavering, undimmed, unequal.""",57,412,2.2K,https://pbs.twimg.com/amplify_video_thumb/1035912815616319488/img/r5T7HL9rf6X6CPqF.jpg,https://pbs.twimg.com/amplify_video_thumb/1035912815616319488/img/r5T7HL9rf6X6CPqF.jpg,,1
1571,1.0,CNN,,,,,,,,,1
1572,1.0,CNN Breaking News,"Sep 1, 2018","Former US Secretary of State Henry Kissinger: ""Our country has had the good fortune, that, at times of national trial, a few great personalities have emerged to remind us of our essential unity… John McCain was one of those gifts of destiny.”",59,308,1.4K,https://pbs.twimg.com/amplify_video_thumb/1035908278448939013/img/sg3-qLcGxSuaiN5t.jpg,https://pbs.twimg.com/amplify_video_thumb/1035908278448939013/img/sg3-qLcGxSuaiN5t.jpg,,1
1573,1.0,CNN,,"Former US Secretary of State Henry Kissinger: ""Our country has had the good fortune, that, at times of national trial, a few great personalities have emerged to remind us of our essential unity… John McCain was one of those gifts of destiny.”",59,308,1.4K,https://pbs.twimg.com/amplify_video_thumb/1035908278448939013/img/sg3-qLcGxSuaiN5t.jpg,https://pbs.twimg.com/amplify_video_thumb/1035908278448939013/img/sg3-qLcGxSuaiN5t.jpg,,1
1574,1.0,CNN,,,,,,,,,1
1575,1.0,CNN Breaking News,"Sep 1, 2018","Meghan McCain, speaking at her father's funeral: ""The America of John McCain has no need to be made great again, because America was always great.""",414,1.4K,5.4K,https://pbs.twimg.com/amplify_video_thumb/1035903693881659393/img/UqJEQDM0muYJzYzU.jpg,https://pbs.twimg.com/amplify_video_thumb/1035903693881659393/img/UqJEQDM0muYJzYzU.jpg,,1
1576,1.0,CNN,,"Meghan McCain, speaking at her father's funeral: ""The America of John McCain has no need to be made great again, because America was always great.""",414,1.4K,5.4K,https://pbs.twimg.com/amplify_video_thumb/1035903693881659393/img/UqJEQDM0muYJzYzU.jpg,https://pbs.twimg.com/amplify_video_thumb/1035903693881659393/img/UqJEQDM0muYJzYzU.jpg,,1
1577,1.0,CNN,,,,,,,,,1
1578,1.0,CNN Breaking News,"Sep 1, 2018","Five adults who were living at a New Mexico compound where a boy was found dead were arrested on federal firearms and conspiracy charges, authorities say",88,180,556,https://pbs.twimg.com/media/Dl-LfW0X0AA29L_?format=jpg&name=small,,,1
1579,1.0,CNN Breaking News,"Aug 31, 2018","Love is the ""greatest gift"" given in life, musician Stevie Wonder said during a moving tribute to Aretha Franklin, adding, ""We need to make love great again because black lives do matter, because all lives do matter.""",107,461,1.8K,https://pbs.twimg.com/media/Dl9sK_oW4AUuKIu.jpg,https://pbs.twimg.com/media/Dl9sK_oW4AUuKIu.jpg,,1
1580,1.0,CNN,,"Love is the ""greatest gift"" given in life, musician Stevie Wonder said during a moving tribute to Aretha Franklin, adding, ""We need to make love great again because black lives do matter, because all lives do matter.""",107,461,1.8K,https://pbs.twimg.com/media/Dl9sK_oW4AUuKIu.jpg,https://pbs.twimg.com/media/Dl9sK_oW4AUuKIu.jpg,,1
1581,1.0,CNN,,,,,,,,,1
1582,1.0,CNN Breaking News,"Aug 31, 2018","Actress Vanessa Marquez, who played a nurse on ""ER,"" was fatally shot by police during a welfare check, authorities say",403,856,654,https://pbs.twimg.com/media/Dl88LEBX0AE_kTe?format=jpg&name=small,,,1
1583,1.0,CNN Breaking News,"Aug 31, 2018","""We started out, not as a president, a first lady, a senator, a secretary of state. We started out as, like, Aretha groupies or something,"" former President Bill Clinton tells the crowd at Aretha Franklin's funeral",90,258,1.1K,https://pbs.twimg.com/amplify_video_thumb/1035593539768352770/img/_VCaRstqnd4_mC15.jpg,https://pbs.twimg.com/amplify_video_thumb/1035593539768352770/img/_VCaRstqnd4_mC15.jpg,,1
1584,1.0,CNN,,"""We started out, not as a president, a first lady, a senator, a secretary of state. We started out as, like, Aretha groupies or something,"" former President Bill Clinton tells the crowd at Aretha Franklin's funeral",90,258,1.1K,https://pbs.twimg.com/amplify_video_thumb/1035593539768352770/img/_VCaRstqnd4_mC15.jpg,https://pbs.twimg.com/amplify_video_thumb/1035593539768352770/img/_VCaRstqnd4_mC15.jpg,,1
1585,1.0,CNN,,,,,,,,,1
1586,1.0,CNN Breaking News,"Aug 31, 2018","Toll rises to at least eight people killed in a head-on crash between a tractor-trailer and a packed Greyhound bus in northwestern New Mexico, officials say",26,101,143,https://pbs.twimg.com/media/Dl8pqgDXcAE8EYP?format=jpg&name=small,,,1
1587,1.0,CNN Breaking News,"Aug 31, 2018","""It feels amazing to see a woman so fierce, so courageous, gifted, so respected,"" says Aretha Franklin's granddaughter Victorie Franklin: ""I'm so proud to have had someone like her in my life to pave the way for me.""",29,196,841,https://pbs.twimg.com/amplify_video_thumb/1035580488646152192/img/ujMaCi1b_acgQANU.jpg,https://pbs.twimg.com/amplify_video_thumb/1035580488646152192/img/ujMaCi1b_acgQANU.jpg,,1
1588,1.0,CNN,,"""It feels amazing to see a woman so fierce, so courageous, gifted, so respected,"" says Aretha Franklin's granddaughter Victorie Franklin: ""I'm so proud to have had someone like her in my life to pave the way for me.""",29,196,841,https://pbs.twimg.com/amplify_video_thumb/1035580488646152192/img/ujMaCi1b_acgQANU.jpg,https://pbs.twimg.com/amplify_video_thumb/1035580488646152192/img/ujMaCi1b_acgQANU.jpg,,1
1589,1.0,CNN,,,,,,,,,1
1590,1.0,CNN Breaking News,"Aug 31, 2018","“Her remarkable talent helped shape our nation’s artistic and cultural heritage... it was my privilege to honor her with our country’s highest civilian award: the Presidential Medal of Freedom,"" former President George W. Bush wrote in a letter read at Aretha Franklin’s funeral",27,173,771,https://pbs.twimg.com/amplify_video_thumb/1035574199941660672/img/uDsVT_CfzsbhbFvR.jpg,https://pbs.twimg.com/amplify_video_thumb/1035574199941660672/img/uDsVT_CfzsbhbFvR.jpg,,1
1591,1.0,Reload,,,,,,,,,1
1592,1.0,CNN,,"“Her remarkable talent helped shape our nation’s artistic and cultural heritage... it was my privilege to honor her with our country’s highest civilian award: the Presidential Medal of Freedom,"" former President George W. Bush wrote in a letter read at Aretha Franklin’s funeral",27,173,771,https://pbs.twimg.com/amplify_video_thumb/1035574199941660672/img/uDsVT_CfzsbhbFvR.jpg,https://pbs.twimg.com/amplify_video_thumb/1035574199941660672/img/uDsVT_CfzsbhbFvR.jpg,,1
1593,1.0,CNN,,,,,,,,,1
1594,1.0,CNN Breaking News,"Aug 31, 2018",“Aretha truly was one of a kind”: The Rev. Al Sharpton reads a letter from former President Barack Obama at Aretha Franklin’s funeral,63,190,681,,,,1
1595,1.0,CNN,,“Aretha truly was one of a kind”: The Rev. Al Sharpton reads a letter from former President Barack Obama at Aretha Franklin’s funeral,63,190,681,,,,1
1596,1.0,CNN,,,,,,,,,1
1597,1.0,CNN Breaking News,"Aug 31, 2018",Updates:,23,127,536,https://pbs.twimg.com/amplify_video_thumb/1035562232715911168/img/1ttWQy51Lam3zHd7.jpg,https://pbs.twimg.com/amplify_video_thumb/1035562232715911168/img/1ttWQy51Lam3zHd7.jpg,,1
1598,1.0,CNN,,Updates:,23,127,536,https://pbs.twimg.com/amplify_video_thumb/1035562232715911168/img/1ttWQy51Lam3zHd7.jpg,https://pbs.twimg.com/amplify_video_thumb/1035562232715911168/img/1ttWQy51Lam3zHd7.jpg,,1
1599,1.0,CNN,,,,,,,,,1
1600,1.0,CNN Breaking News,"Aug 31, 2018","John McCain's 106-year-old mother, Roberta McCain, pays respects to her son during a ceremony inside the Rotunda at the US Capitol",136,1.1K,5.4K,https://pbs.twimg.com/amplify_video_thumb/1035550296355684352/img/0p23xB2biqQfWG5L.jpg,https://pbs.twimg.com/amplify_video_thumb/1035550296355684352/img/0p23xB2biqQfWG5L.jpg,,1
1601,1.0,CNN,,"John McCain's 106-year-old mother, Roberta McCain, pays respects to her son during a ceremony inside the Rotunda at the US Capitol",136,1.1K,5.4K,https://pbs.twimg.com/amplify_video_thumb/1035550296355684352/img/0p23xB2biqQfWG5L.jpg,https://pbs.twimg.com/amplify_video_thumb/1035550296355684352/img/0p23xB2biqQfWG5L.jpg,,1
1602,1.0,CNN,,,,,,,,,1
1603,1.0,CNN Breaking News,"Aug 31, 2018",VP Mike Pence on John McCain: “We gather here today to honor an American patriot -- served a cause greater than himself… On behalf of a grateful nation we will ever remember that John McCain served his country and John McCain served his country honorably”,70,101,516,https://pbs.twimg.com/amplify_video_thumb/1035548973283532802/img/DSpwqTdGbqWTSu8n.jpg,https://pbs.twimg.com/amplify_video_thumb/1035548973283532802/img/DSpwqTdGbqWTSu8n.jpg,,1
1604,1.0,CNN,,VP Mike Pence on John McCain: “We gather here today to honor an American patriot -- served a cause greater than himself… On behalf of a grateful nation we will ever remember that John McCain served his country and John McCain served his country honorably”,70,101,516,https://pbs.twimg.com/amplify_video_thumb/1035548973283532802/img/DSpwqTdGbqWTSu8n.jpg,https://pbs.twimg.com/amplify_video_thumb/1035548973283532802/img/DSpwqTdGbqWTSu8n.jpg,,1
1605,1.0,CNN,,,,,,,,,1
1606,1.0,CNN Breaking News,"Aug 31, 2018",House Speaker Paul Ryan: “What stands out about John McCain is what he stood for... God bless John McCain and God bless the country he so dearly loved.”,110,117,464,https://pbs.twimg.com/amplify_video_thumb/1035546732023533568/img/K63L2zgoVf2d1cJx.jpg,https://pbs.twimg.com/amplify_video_thumb/1035546732023533568/img/K63L2zgoVf2d1cJx.jpg,,1
1607,1.0,CNN,,House Speaker Paul Ryan: “What stands out about John McCain is what he stood for... God bless John McCain and God bless the country he so dearly loved.”,110,117,464,https://pbs.twimg.com/amplify_video_thumb/1035546732023533568/img/K63L2zgoVf2d1cJx.jpg,https://pbs.twimg.com/amplify_video_thumb/1035546732023533568/img/K63L2zgoVf2d1cJx.jpg,,1
1608,1.0,CNN,,,,,,,,,1
1609,1.0,CNN Breaking News,"Aug 31, 2018","Senate Majority Leader Mitch McConnell at ceremony honoring John McCain at US Capitol: “It is only right that today near the end of his long journey, John lies here… like other American heroes before him… We thank God for giving this country John McCain”",63,83,423,https://pbs.twimg.com/amplify_video_thumb/1035544608246181888/img/2lFoZVoB-LWn6mKF.jpg,https://pbs.twimg.com/amplify_video_thumb/1035544608246181888/img/2lFoZVoB-LWn6mKF.jpg,,1
1610,1.0,CNN,,"Senate Majority Leader Mitch McConnell at ceremony honoring John McCain at US Capitol: “It is only right that today near the end of his long journey, John lies here… like other American heroes before him… We thank God for giving this country John McCain”",63,83,423,https://pbs.twimg.com/amplify_video_thumb/1035544608246181888/img/2lFoZVoB-LWn6mKF.jpg,https://pbs.twimg.com/amplify_video_thumb/1035544608246181888/img/2lFoZVoB-LWn6mKF.jpg,,1
1611,1.0,CNN,,,,,,,,,1
1612,1.0,CNN Breaking News,"Aug 31, 2018",The flag-draped casket of John McCain is carried up the steps of the US Capitol where he will lie in state,82,382,1.6K,https://pbs.twimg.com/amplify_video_thumb/1035539480122253312/img/Kmq3FsX3B6NCD8D4.jpg,https://pbs.twimg.com/amplify_video_thumb/1035539480122253312/img/Kmq3FsX3B6NCD8D4.jpg,,1
1613,1.0,CNN,,The flag-draped casket of John McCain is carried up the steps of the US Capitol where he will lie in state,82,382,1.6K,https://pbs.twimg.com/amplify_video_thumb/1035539480122253312/img/Kmq3FsX3B6NCD8D4.jpg,https://pbs.twimg.com/amplify_video_thumb/1035539480122253312/img/Kmq3FsX3B6NCD8D4.jpg,,1
1614,1.0,CNN,,,,,,,,,1
1615,1.0,CNN Breaking News,"Aug 31, 2018",Updates:,17,150,375,https://pbs.twimg.com/media/Dl70nNyVsAI422v?format=jpg&name=small,,,1
1616,1.0,CNN Breaking News,"Aug 31, 2018",Two victims and a suspect have been taken to the hospital after a stabbing incident at Amsterdam's central train station,45,142,198,https://pbs.twimg.com/media/Dl7TzSWVsAATboG?format=jpg&name=small,,,1
1617,1.0,CNN Breaking News,"Aug 31, 2018","Australia's Catholic Church says it will accept 98% of recommendations made by a high-level commission into child sexual abuse, but that it would maintain the sanctity of confession",61,113,198,,,,1
1618,1.0,CNN Breaking News,"Aug 31, 2018","During a rally in Indiana, Trump went after leadership of his own Justice Department and FBI, and implied Hillary Clinton could face criminal charges",827,311,481,,,,1
1619,1.0,CNN Breaking News,"Aug 30, 2018","Multiple people were killed and others suffered serious injuries in a crash involving a bus in northwestern New Mexico, state police say",36,128,170,https://pbs.twimg.com/media/Dl4dfVxVAAAJC1J?format=jpg&name=small,,,1
1620,1.0,CNN Breaking News,"Aug 30, 2018","President Trump is canceling a planned pay raise for federal workers, saying the nation's budget can't support it",2K,2.3K,2.1K,https://pbs.twimg.com/media/Dl3gr4qVAAA1NeF?format=jpg&name=small,,,1
1621,1.0,CNN Breaking News,"Aug 30, 2018","The Justice Department sides with Asian-Americans suing Harvard over its admissions policy, saying the university ""may be infected with racial bias""",104,379,916,https://pbs.twimg.com/media/Dl2yuQ0VsAAn2zI?format=jpg&name=small,,,1
1622,1.0,CNN Breaking News,"Aug 30, 2018",Former Texas police officer Roy Oliver is sentenced to 15 years in prison for killing unarmed black teenager Jordan Edwards,548,1.4K,5.1K,https://pbs.twimg.com/media/Dl0MSoIUUAApb3c?format=jpg&name=small,,,1
1623,1.0,CNN Breaking News,"Aug 29, 2018","Child abuse charges against three of the five adults who lived at a New Mexico compound where a child was found dead were dismissed, court documents show",185,153,204,https://pbs.twimg.com/media/DlzDobIUcAAgqpR?format=jpg&name=small,,,1
1624,1.0,CNN Breaking News,"Aug 29, 2018","The US Navy seized hundreds of weapons including AK-47s from a boat in the Gulf of Aden, a defense official said",76,229,508,https://pbs.twimg.com/media/DlzBxAyUUAEcDYA?format=jpg&name=small,,,1
1625,1.0,CNN Breaking News,"Aug 29, 2018",A ceremony for Sen. John McCain is underway inside the Arizona State Capitol. Follow live updates,79,161,873,https://pbs.twimg.com/media/DlyKA6aUYAAoy8C?format=jpg&name=small,,,1
1626,1.0,CNN Breaking News,"Aug 29, 2018","President Trump says Don McGahn will leave his job as White House counsel this fall, following Supreme Court confirmation hearings",119,119,228,https://pbs.twimg.com/media/Dlxn3YMUcAAXiYJ?format=jpg&name=small,,,1
1627,1.0,CNN Breaking News,"Aug 29, 2018","Establishment favorite Martha McSally will defeat two right-wing challengers in Arizona's Republican Senate primary, CNN projects",64,77,303,,,,1
1628,1.0,CNN Breaking News,"Aug 29, 2018","Arizona Gov. Doug Ducey, facing a potentially tough battle for re-election in the fall, has won the GOP primary, CNN projects",41,41,102,https://pbs.twimg.com/media/DlvPtq4UcAA5kUY?format=jpg&name=small,,,1
1629,1.0,CNN Breaking News,"Aug 29, 2018","Rep. Kyrsten Sinema has won the Democratic primary for Senate in Arizona, CNN projects",49,193,1.2K,https://pbs.twimg.com/media/DlvPZubU4AIBNj6?format=jpg&name=small,,,1
1630,1.0,CNN Breaking News,"Aug 29, 2018","Tallahassee Mayor Andrew Gillum will win Florida's Democratic governor's race, CNN projects. If he wins, he would be the state's first black governor.",405,1.9K,8.7K,,,,1
1631,1.0,CNN Breaking News,"Aug 29, 2018","California will no longer require defendants to post bail in order to be released before trial, in a sweeping reform for the state",194,531,1.1K,https://pbs.twimg.com/media/Dluu--hVAAA-NUN?format=jpg&name=small,,,1
1632,1.0,CNN Breaking News,"Aug 29, 2018","Rep. Ron DeSantis will win Florida's Republican governor's primary, CNN projects, in yet another win for a Trump-backed candidate in a GOP contest",179,204,564,https://pbs.twimg.com/media/Dludfv8VAAASf0Q?format=jpg&name=small,,,1
1633,1.0,CNN Breaking News,"Aug 28, 2018",Illinois authorities are investigating allegations of neglect after a fire in Chicago killed 10 children,34,105,203,https://pbs.twimg.com/media/Dlt-LL3V4AA4d3R?format=jpg&name=small,,,1
1634,1.0,CNN Breaking News,"Aug 28, 2018",A former Texas police officer was found guilty of murder in the 2017 shooting of unarmed black teenager Jordan Edwards,407,4.4K,14.9K,https://pbs.twimg.com/media/Dlt6qreUYAA4Ej1?format=jpg&name=small,,,1
1635,1.0,CNN Breaking News,"Aug 28, 2018","Hurricane Maria caused 2,975 deaths in Puerto Rico, says a new study commissioned by the Puerto Rican government. This estimate is far higher than the current official toll of 64.",144,864,911,https://pbs.twimg.com/media/DlstjywVAAUpDj6?format=jpg&name=small,,,1
1636,1.0,CNN Breaking News,"Aug 28, 2018",A man suspected of punching a woman who said he harassed her on a Paris street is now in custody. The confrontation sparked global outrage.,66,162,531,https://pbs.twimg.com/media/DlsRtP3U0AEruG8?format=jpg&name=small,,,1
1637,1.0,CNN Breaking News,"Aug 28, 2018","There's evidence to show that the Vatican knew about a cover-up involving abusive priests, Pennsylvania's attorney general says",224,484,727,https://pbs.twimg.com/media/DlsBgFyVsAIMScF?format=jpg&name=small,,,1
1638,1.0,CNN Breaking News,"Aug 28, 2018","French Environment Minister Nicolas Hulot announced his resignation from President Emmanuel Macron's government during a live radio interview, citing his disapproval of government policies and efforts to tackle climate change",67,237,503,,,,1
1639,1.0,French environment minister quits during radio interview,,"French Environment Minister Nicolas Hulot announced his resignation from President Emmanuel Macron's government during a live radio interview, citing his disapproval of government policies and efforts to tackle climate change",67,237,503,,,,1
1640,1.0,"France's environment minister Nicolas Hulot announced his resignation during a live radio interview on Tuesday, citing his disapproval of government policies and efforts to tackle climate change.",,"French Environment Minister Nicolas Hulot announced his resignation from President Emmanuel Macron's government during a live radio interview, citing his disapproval of government policies and efforts to tackle climate change",67,237,503,,,,1
1641,1.0,cnn.com,,"French Environment Minister Nicolas Hulot announced his resignation from President Emmanuel Macron's government during a live radio interview, citing his disapproval of government policies and efforts to tackle climate change",67,237,503,,,,1
1642,1.0,CNN Breaking News,"Aug 28, 2018","Federal court rules that North Carolina congressional map is an unconstitutional gerrymander and favors the GOP, and may require it be redrawn before the midterms",177,1K,3.3K,https://pbs.twimg.com/media/DlptQW2U0AISMpe?format=jpg&name=small,,,1
1643,1.0,CNN Breaking News,"Aug 28, 2018","Rudy Giuliani says Trump's team hasn't heard back from Mueller's office for nearly three weeks, leading the President's lawyer to speculate on why",810,339,746,https://pbs.twimg.com/media/DlpUYQNUYAA6S72?format=jpg&name=small,,,1
1644,1.0,CNN Breaking News,"Aug 28, 2018","Hurricane Maria caused 2,975 deaths in Puerto Rico, says a new study commissioned by the Puerto Rican government. This estimate is far higher than the current official toll of 64.",144,864,911,https://pbs.twimg.com/media/DlstjywVAAUpDj6?format=jpg&name=small,,,1
1645,1.0,CNN Breaking News,"Aug 28, 2018",A man suspected of punching a woman who said he harassed her on a Paris street is now in custody. The confrontation sparked global outrage.,66,162,531,https://pbs.twimg.com/media/DlsRtP3U0AEruG8?format=jpg&name=small,,,1
1646,1.0,CNN Breaking News,"Aug 28, 2018","There's evidence to show that the Vatican knew about a cover-up involving abusive priests, Pennsylvania's attorney general says",224,484,727,https://pbs.twimg.com/media/DlsBgFyVsAIMScF?format=jpg&name=small,,,1
1647,1.0,CNN Breaking News,"Aug 28, 2018","French Environment Minister Nicolas Hulot announced his resignation from President Emmanuel Macron's government during a live radio interview, citing his disapproval of government policies and efforts to tackle climate change",67,237,503,,,,1
1648,1.0,French environment minister quits during radio interview,,"French Environment Minister Nicolas Hulot announced his resignation from President Emmanuel Macron's government during a live radio interview, citing his disapproval of government policies and efforts to tackle climate change",67,237,503,,,,1
1649,1.0,"France's environment minister Nicolas Hulot announced his resignation during a live radio interview on Tuesday, citing his disapproval of government policies and efforts to tackle climate change.",,"French Environment Minister Nicolas Hulot announced his resignation from President Emmanuel Macron's government during a live radio interview, citing his disapproval of government policies and efforts to tackle climate change",67,237,503,,,,1
1650,1.0,cnn.com,,"French Environment Minister Nicolas Hulot announced his resignation from President Emmanuel Macron's government during a live radio interview, citing his disapproval of government policies and efforts to tackle climate change",67,237,503,,,,1
1651,1.0,CNN Breaking News,"Aug 28, 2018","Federal court rules that North Carolina congressional map is an unconstitutional gerrymander and favors the GOP, and may require it be redrawn before the midterms",177,1K,3.3K,https://pbs.twimg.com/media/DlptQW2U0AISMpe?format=jpg&name=small,,,1
1652,1.0,CNN Breaking News,"Aug 28, 2018","Rudy Giuliani says Trump's team hasn't heard back from Mueller's office for nearly three weeks, leading the President's lawyer to speculate on why",810,339,746,https://pbs.twimg.com/media/DlpUYQNUYAA6S72?format=jpg&name=small,,,1
1653,1.0,CNN Breaking News,"Aug 27, 2018","The top US official in charge of regulating student loan companies is resigning in protest, writing in a blistering letter that the Trump administration has abandoned consumers",100,558,1K,https://pbs.twimg.com/media/DloxvYrUYAAc6vD?format=jpg&name=small,,,1
1654,1.0,CNN Breaking News,"Aug 27, 2018","The suspect who opened fire during a video game tournament in Florida specifically targeted other gamers and not patrons, the sheriff said",73,172,291,https://pbs.twimg.com/media/Dlou2LzU4AAkN28?format=jpg&name=small,,,1
1655,1.0,CNN Breaking News,"Aug 27, 2018","Two days after John McCain's death, President Trump releases a statement honoring McCain's service and orders flags to be flown at half-staff",445,245,512,https://pbs.twimg.com/media/DlohvG4V4AMxJaa?format=jpg&name=small,,,1
1656,1.0,CNN Breaking News,"Aug 27, 2018",US and Mexico agree to trade rules that could form a new NAFTA deal. It's unclear if Canada will agree to the changes,54,99,213,https://pbs.twimg.com/media/DloOUNbUYAIotT9?format=jpg&name=small,,,1
1657,1.0,CNN Breaking News,"Aug 27, 2018","NBA great Manu Ginobili retires after 16 seasons, all with the San Antonio Spurs, the team with which he won four championships",59,421,1.5K,https://pbs.twimg.com/media/DloKdRqV4AA7ud0?format=jpg&name=small,,,1
1658,1.0,CNN Breaking News,"Aug 27, 2018",A federal judge blocks a Texas man from releasing downloadable blueprints for 3D-printed guns until ongoing lawsuits are resolved,74,233,812,https://pbs.twimg.com/media/Dln8cAqUcAExVFQ?format=jpg&name=small,,,1
1659,1.0,CNN Breaking News,"Aug 27, 2018","North Korea accuses the US of ""hatching a criminal plot to unleash a war""",385,527,749,https://pbs.twimg.com/media/Dln2xQvUwAEUSBm?format=jpg&name=small,,,1
1660,1.0,CNN Breaking News,"Aug 27, 2018","The German government condemns attempts to ""spread hatred on the streets"" after Sunday's violent far-right demonstration in Chemnitz",81,189,425,https://pbs.twimg.com/media/DlnVKnuU0AAOAgT?format=jpg&name=small,,,1
1661,1.0,CNN Breaking News,"Aug 27, 2018",The US and Mexico are on track to announce details of a new trade agreement as part of ongoing discussions over the future of NAFTA,76,126,301,https://pbs.twimg.com/media/DlnK6E4XgAA5k0j?format=jpg&name=small,,,1
