,tweets_Date,tweets_Text,tweets_Replies,tweets_Retweets,tweets_Likes,tweets_Images,tweets_imageURL,tweets_hrefURL,has_image,has_Link
463,Aug 13,supreme court wont intervene legal fight absentee ballots rhode island meaning states order removing requirement ballots must signed two witnesses notary public stand,151.0,258.0,928.0,https://pbs.twimg.com/card_img/1319372491182268439/t9Nfeas5?format=jpg&name=small,https://pbs.twimg.com/card_img/1319372491182268439/t9Nfeas5?format=jpg&name=small,https://t.co/PC4tFm2VJ9?amp=1,1,1
464,Aug 13,trump announces israel suspend west bank annexation plans part peace agreement united arab emirates,277.0,284.0,793.0,https://pbs.twimg.com/card_img/1316799185123975168/x4CbphaI?format=jpg&name=small,https://pbs.twimg.com/card_img/1316799185123975168/x4CbphaI?format=jpg&name=small,https://t.co/yqUTNDuAA0?amp=1,1,1
465,Aug 13,evacuation orders issued areas threatened lake fire californias los angeles county mosier creek fire central oregon pine gulch grizzly creek fires colorado,72.0,275.0,490.0,https://pbs.twimg.com/card_img/1319290653675642882/DT_xzhGn?format=jpg&name=small,https://pbs.twimg.com/card_img/1319290653675642882/DT_xzhGn?format=jpg&name=small,https://t.co/T52hkaXFtB?amp=1,1,1
466,Aug 13,another 963000 americans filed firsttime unemployment benefits last week seasonally adjusted basis lowest number weekly initial claims since pandemic shut us economy,564.0,1100.0,2100.0,https://pbs.twimg.com/card_img/1319013989880397833/YXTHTIUo?format=jpg&name=small,https://pbs.twimg.com/card_img/1319013989880397833/YXTHTIUo?format=jpg&name=small,https://t.co/nE9aEbPF9L?amp=1,1,1
467,Aug 13,sample frozen chicken wings imported brazil tested positive novel coronavirus southern chinese city shenzhen authorities said thursday latest series reports contaminated imported food products,481.0,2400.0,2500.0,https://pbs.twimg.com/card_img/1316718091259314178/RDL14rA7?format=jpg&name=small,https://pbs.twimg.com/card_img/1316718091259314178/RDL14rA7?format=jpg&name=small,https://t.co/I4Nl8KAdev?amp=1,1,1
468,Aug 13,authorities belarus say 6000 people arrested one person killed violent aftermath followed longtime president alexander lukashenkos reelection,138.0,510.0,997.0,https://pbs.twimg.com/card_img/1316663573653921792/onMLEK4q?format=jpg&name=small,https://pbs.twimg.com/card_img/1316663573653921792/onMLEK4q?format=jpg&name=small,https://t.co/YTKhYnnORO?amp=1,1,1
469,Aug 12,big east conference postpones fall sports competition,71.0,180.0,586.0,,,,0,0
470,Aug 12,joe biden kamala harris deliver remarks wilmington delaware first appearance together running mates watch live,406.0,411.0,2900.0,https://pbs.twimg.com/card_img/1316812340885626889/ZZyAgnRc?format=jpg&name=small,https://pbs.twimg.com/card_img/1316812340885626889/ZZyAgnRc?format=jpg&name=small,https://t.co/4dJDXEXy5d?amp=1,1,1
471,Aug 12,minnesota rep ilhan omar democratic primary current congressional seat beating wellfunded challenger cnn projects,399.0,1000.0,9000.0,https://pbs.twimg.com/card_img/1317340972435558400/SzC4TIdc?format=jpg&name=small,https://pbs.twimg.com/card_img/1317340972435558400/SzC4TIdc?format=jpg&name=small,https://t.co/IBnCYh7j34?amp=1,1,1
472,Aug 12,marjorie taylor greene georgia candidate ties baseless qanon conspiracy theory gop runoff us house seat cnn projects,578.0,389.0,904.0,https://pbs.twimg.com/card_img/1317221311811407873/_S3CoUXx?format=jpg&name=small,https://pbs.twimg.com/card_img/1317221311811407873/_S3CoUXx?format=jpg&name=small,https://t.co/pVAvyPgd5j?amp=1,1,1
473,Aug 11,anyone attending gathering 100 people new hampshire required wear face covering gov chris sununu announced,108.0,115.0,564.0,https://pbs.twimg.com/media/EfK6kodXgAMxBuW?format=jpg&name=small,,,1,0
474,Aug 11,pac12 conference ceo group unanimously voted cancel fall sports season including football,41.0,194.0,600.0,https://pbs.twimg.com/media/EfKv9o-XoAQvYdY?format=jpg&name=small,,,1,0
475,Aug 11,joe biden names kamala harris running mate making first black south asian american woman major us partys presidential ticket,1700.0,6900.0,37200.0,https://pbs.twimg.com/card_img/1319120052755566593/C9Ce-VJ5?format=jpg&name=small,https://pbs.twimg.com/card_img/1319120052755566593/C9Ce-VJ5?format=jpg&name=small,https://t.co/D83VgTUTZu?amp=1,1,1
476,Aug 11,rep karen bass california told joe biden vice presidential pick source says follow live updates,169.0,275.0,731.0,https://pbs.twimg.com/media/EfKjyNhX0AYF2Jb?format=jpg&name=small,,,1,0
477,Aug 11,big ten conference postponed 2020 football season due pandemic follow live updates,74.0,228.0,544.0,https://pbs.twimg.com/media/EfKa-FDWkAIAyNN?format=jpg&name=small,,,1,0
478,Aug 11,joe biden selected running mate revealing top advisers woman invite join ticket two people familiar matter say,487.0,821.0,3900.0,https://pbs.twimg.com/card_img/1319120052755566593/C9Ce-VJ5?format=jpg&name=small,https://pbs.twimg.com/card_img/1319120052755566593/C9Ce-VJ5?format=jpg&name=small,https://t.co/QxIaV9fxv0?amp=1,1,1
479,Aug 11,florida reporting record number coronavirusrelated deaths,203.0,407.0,744.0,https://pbs.twimg.com/media/EfJ2jMdWoAAPE93?format=jpg&name=small,,,1,0
480,Aug 11,florida reports 137 increase virus infections kids past month time period hospitalizations jumped 105,580.0,2700.0,3400.0,https://pbs.twimg.com/card_img/1321116349981200384/Vazb2z-A?format=jpg&name=small,https://pbs.twimg.com/card_img/1321116349981200384/Vazb2z-A?format=jpg&name=small,https://t.co/SHLBIFV8lQ?amp=1,1,1
481,Aug 11,us health human services secretary alex azar reacts russias announcement approved world first covid19 vaccine point vaccine safe first,241.0,419.0,1400.0,https://pbs.twimg.com/media/EfJMFiQWAAAcrrW?format=jpg&name=small,,,1,0
482,Aug 11,new zealands prime minister jacinda ardern confirms four new locally transmitted coronavirus cases announces countrys populous city temporarily see level three restrictions,92.0,418.0,1200.0,,,,0,0
483,Aug 11,vladimir putin says russia approved coronavirus vaccine fears essential corners may cut development,483.0,1000.0,2000.0,https://pbs.twimg.com/card_img/1321025853850079234/tEtK4OSU?format=jpg&name=small,https://pbs.twimg.com/card_img/1321025853850079234/tEtK4OSU?format=jpg&name=small,https://t.co/E3OoVg2Ijl?amp=1,1,1
484,Aug 11,seattle police chief carmen best announced retirement shortly city council vote cut nearly 4 million departments budget,207.0,349.0,1100.0,https://pbs.twimg.com/card_img/1321014312400523265/x2jnV_BL?format=jpg&name=small,https://pbs.twimg.com/card_img/1321014312400523265/x2jnV_BL?format=jpg&name=small,https://t.co/2otAUYe7Ba?amp=1,1,1
485,Aug 11,world passes 20 million coronavirus cases nears 750000 deaths five months pandemic declared,192.0,581.0,844.0,https://pbs.twimg.com/media/EfGemwyXoAM2kJK?format=png&name=small,,,1,0
486,Aug 10,ousted mcdonalds ceo steve easterbrook lied engaging sexual relationships multiple employees company alleges new lawsuit,127.0,260.0,640.0,https://pbs.twimg.com/card_img/1319582187382034433/TtYkqhka?format=jpg&name=small,https://pbs.twimg.com/card_img/1319582187382034433/TtYkqhka?format=jpg&name=small,https://t.co/9eM1OTPLd1?amp=1,1,1
487,Aug 10,china imposes sanctions 11 americans including sens marco rubio ted cruz tom cotton behaving badly hong kongrelated issues,364.0,662.0,1900.0,https://pbs.twimg.com/card_img/1319635479378132994/zx2NwhAp?format=jpg&name=small,https://pbs.twimg.com/card_img/1319635479378132994/zx2NwhAp?format=jpg&name=small,https://t.co/JD2h1rtktc?amp=1,1,1
488,Aug 10,former wwe wrestler james harris died age 70 according news release wrestling company,98.0,301.0,961.0,https://pbs.twimg.com/card_img/1320424626783178755/_WqfMq68?format=jpg&name=small,https://pbs.twimg.com/card_img/1320424626783178755/_WqfMq68?format=jpg&name=small,https://t.co/8yrQcLP8az?amp=1,1,1
489,Aug 10,president trump says hes open allowing enhanced federal unemployment benefits without states paying part cost despite saturday memorandum,281.0,180.0,454.0,https://pbs.twimg.com/card_img/1320414581810958336/JXJmONvx?format=jpg&name=small,https://pbs.twimg.com/card_img/1320414581810958336/JXJmONvx?format=jpg&name=small,https://t.co/L43gvWHmVJ?amp=1,1,1
490,Aug 10,georgia student shared photo crowded hallway high school says received threats school temporarily switch virtual learning nine people tested positive coronavirus,471.0,2300.0,6500.0,https://pbs.twimg.com/media/EfBMBAiXgAAeFUC?format=jpg&name=small,,,1,0
491,Aug 9,voting puerto ricos primary elections temporarily halted today lack ballots voting centers across island election officials say,85.0,356.0,475.0,https://pbs.twimg.com/card_img/1320558455476920320/EYbhn4e4?format=jpg&name=small,https://pbs.twimg.com/card_img/1320558455476920320/EYbhn4e4?format=jpg&name=small,https://t.co/wFOTXxe6hf?amp=1,1,1
492,Aug 9,threegame series st louis cardinals pittsburgh pirates scheduled begin monday postponed positive covid19 test results,74.0,200.0,377.0,https://pbs.twimg.com/media/EfA7W9rWkAICcR8?format=jpg&name=small,,,1,0
493,Aug 9,us treasury secretary mnuchin says congressional democrats need make next move stimulus talks restart compromise said,392.0,222.0,477.0,https://pbs.twimg.com/card_img/1320436671079272449/U85A0kUw?format=jpg&name=small,https://pbs.twimg.com/card_img/1320436671079272449/U85A0kUw?format=jpg&name=small,https://t.co/f49hJ8ioQN?amp=1,1,1
494,Aug 9,1000 people us died coronavirus past five days,226.0,545.0,904.0,https://pbs.twimg.com/media/Ee_vOV1WsAQMCEh?format=jpg&name=small,,,1,0
495,Aug 9,house speaker nancy pelosi calls trumps executive actions covid19 relief absurdly unconstitutional asked would sue block,389.0,341.0,1100.0,https://pbs.twimg.com/media/Ee_YGxjWkAMzZOa.jpg,,,1,0
496,Aug 9,us tops 5 million recorded covid19 cases week five states account 40 nations infections,156.0,379.0,613.0,https://pbs.twimg.com/card_img/1320833487776092160/A3pJl75j?format=jpg&name=small,https://pbs.twimg.com/card_img/1320833487776092160/A3pJl75j?format=jpg&name=small,https://t.co/PYJsDTXDcY?amp=1,1,1
497,Aug 9,top white house economic adviser larry kudlow says administration expects states able cover portion enhanced unemployment benefits trump ordered executive action,278.0,170.0,273.0,https://pbs.twimg.com/media/Ee-7PnBXkAA5RYi?format=jpg&name=small,,,1,0
498,Aug 9,earthquake hit 2 miles town sparta north carolina around 807 et felt far away south carolina georgia,168.0,1000.0,2100.0,https://pbs.twimg.com/card_img/1320360956493504514/LgGRicjo?format=jpg&name=small,https://pbs.twimg.com/card_img/1320360956493504514/LgGRicjo?format=jpg&name=small,https://t.co/u0KjTs5Yai?amp=1,1,1
499,Aug 8,two bystanders killed friday two injured suspect vehicle highspeed chase police say,47.0,98.0,347.0,https://pbs.twimg.com/card_img/1317923670778695686/yVzvBmmY?format=jpg&name=small,https://pbs.twimg.com/card_img/1317923670778695686/yVzvBmmY?format=jpg&name=small,https://t.co/gShEdUdUw9?amp=1,1,1
500,Aug 8,former dallas police officer amber guyger killed unarmed black man apartment saying thought residence appealed 10year prison sentence,679.0,967.0,1400.0,https://pbs.twimg.com/card_img/1319147928049647617/nv8hjcqd?format=jpg&name=small,https://pbs.twimg.com/card_img/1319147928049647617/nv8hjcqd?format=jpg&name=small,https://t.co/NbePeLuHTn?amp=1,1,1
501,Aug 7,princeton university undergraduate students fully remote fall semester schools president says,74.0,299.0,1200.0,https://pbs.twimg.com/media/Ee2ydvbXgAMNZGL?format=jpg&name=small,,,1,0
502,Aug 7,eric prescott kay former spokesman los angeles angels charged drug offense connection 2019 overdose death angels pitcher tyler skaggs,37.0,105.0,309.0,https://pbs.twimg.com/card_img/1318402965506560000/rBzG9MqS?format=jpg&name=small,https://pbs.twimg.com/card_img/1318402965506560000/rBzG9MqS?format=jpg&name=small,https://t.co/5SrlEQN4yK?amp=1,1,1
503,Aug 7,jerry falwell jr president liberty university takes indefinite leave absence evangelical christian university says,376.0,467.0,1500.0,https://pbs.twimg.com/card_img/1319766645917642753/JT2HYtw8?format=jpg&name=small,https://pbs.twimg.com/card_img/1319766645917642753/JT2HYtw8?format=jpg&name=small,https://t.co/wRVqRKrb2J?amp=1,1,1
504,Aug 7,trump administration rejects democratic offer agree stimulus price tag around 2 trillion indication talks continue falter may collapse two sides still far apart,426.0,627.0,951.0,https://pbs.twimg.com/card_img/1317395846749618176/FD7DJPiU?format=jpg&name=small,https://pbs.twimg.com/card_img/1317395846749618176/FD7DJPiU?format=jpg&name=small,https://t.co/5MJh4UgHdg?amp=1,1,1
505,Aug 7,least 16 people killed air india express crash officials say 191 people board,62.0,523.0,789.0,https://pbs.twimg.com/media/Ee1mKuaWkAANL-T?format=jpg&name=small,,,1,0
506,Aug 7,deadly plane crash india today repatriation flight operated government bring home indians stranded abroad due covid19 travel restrictions,71.0,595.0,680.0,https://pbs.twimg.com/media/Ee1ZESOWAAI2ULv?format=jpg&name=small,,,1,0
507,Aug 7,least three people dead air india express flight crashed landing calicut international airport cnn news 18 reports,53.0,406.0,560.0,https://pbs.twimg.com/card_img/1319726040240050177/z9xTx-ZT?format=jpg&name=small,https://pbs.twimg.com/card_img/1319726040240050177/z9xTx-ZT?format=jpg&name=small,https://t.co/OAokQYQ6Hg?amp=1,1,1
508,Aug 7,appeals court says house democrats subpoena former white house counsel mcgahn may end testifying election,43.0,161.0,564.0,https://pbs.twimg.com/card_img/1319711307034185728/-X6-0Y4M?format=jpg&name=small,https://pbs.twimg.com/card_img/1319711307034185728/-X6-0Y4M?format=jpg&name=small,https://t.co/Bb9uydY4oT?amp=1,1,1
509,Aug 7,brent scowcroft died 95 former national security adviser longtime confidant former president george hw bush key figure gulf war last days cold war,52.0,105.0,324.0,https://pbs.twimg.com/card_img/1319672801507315715/NJQ3loWx?format=jpg&name=small,https://pbs.twimg.com/card_img/1319672801507315715/NJQ3loWx?format=jpg&name=small,https://t.co/LD49oA1e7J?amp=1,1,1
510,Aug 7,us added another 18 million jobs july sharp slowdown june small step economy thats still nearly 13 million jobs,162.0,212.0,620.0,https://pbs.twimg.com/card_img/1319626334935552000/LW8KCC1y?format=jpg&name=small,https://pbs.twimg.com/card_img/1319626334935552000/LW8KCC1y?format=jpg&name=small,https://t.co/trFVka3NhB?amp=1,1,1
511,Aug 6,michigan gov gretchen whitmer signed executive order requiring face coverings worn child care centers camps,57.0,206.0,1200.0,,,,0,0
512,Aug 6,facebook announced banning ads committee defend president protrump super pac,245.0,713.0,3800.0,https://pbs.twimg.com/card_img/1318668459849490432/G0uTSo_X?format=jpg&name=small,https://pbs.twimg.com/card_img/1318668459849490432/G0uTSo_X?format=jpg&name=small,https://t.co/Uww8xpDJCv?amp=1,1,1
513,Aug 6,state department lifted global level 4 travel advisory four months warning us citizens traveling abroad,223.0,309.0,503.0,,,,0,0
514,Aug 6,state departments special envoy iran resigning post secretary state mike pompeo announces,63.0,115.0,229.0,https://pbs.twimg.com/card_img/1319589346731851777/A-Xjhw_F?format=jpg&name=small,https://pbs.twimg.com/card_img/1319589346731851777/A-Xjhw_F?format=jpg&name=small,https://t.co/gcQCflmt7N?amp=1,1,1
515,Aug 6,british tv presenter caroline flack died suicide hearing going prosecuted allegedly assaulting boyfriend feared press intrusion coroner ruled,152.0,238.0,463.0,https://pbs.twimg.com/card_img/1319341081234911240/mpGyr1qE?format=jpg&name=small,https://pbs.twimg.com/card_img/1319341081234911240/mpGyr1qE?format=jpg&name=small,https://t.co/mPGGBKKkfL?amp=1,1,1
516,Aug 6,ohio gov dewine announces tested positive coronavirus shortly scheduled meet president trump cleveland,236.0,337.0,797.0,https://pbs.twimg.com/card_img/1319477331996663808/gokUcUTw?format=jpg&name=small,https://pbs.twimg.com/card_img/1319477331996663808/gokUcUTw?format=jpg&name=small,https://t.co/udpdQLfc9w?amp=1,1,1
517,Aug 6,democratic national committee unable post rapid response war room account twitter time attempted call trumps false claims children covid19 immunity,95.0,261.0,462.0,,,,0,0
518,Aug 6,new yorks attorney general sues dissolve national rifle association alleged financial misdeeds,180.0,569.0,2800.0,https://pbs.twimg.com/card_img/1317599396519841792/AHl_HsIe?format=jpg&name=small,https://pbs.twimg.com/card_img/1317599396519841792/AHl_HsIe?format=jpg&name=small,https://t.co/ey3La5zr9x?amp=1,1,1
519,Aug 6,revised noaa forecast predicts 19 25 named atlantic storms 2020 including three six major hurricanes category 3 stronger,51.0,221.0,308.0,https://pbs.twimg.com/card_img/1319181261148225538/RjbtpU1O?format=jpg&name=small,https://pbs.twimg.com/card_img/1319181261148225538/RjbtpU1O?format=jpg&name=small,https://t.co/m6EoJXkI0J?amp=1,1,1
520,Aug 6,tennessee supreme court overturns lower court ruling would allowed eligible voters vote via absentee ballots due coronavirus pandemic,107.0,210.0,235.0,https://pbs.twimg.com/card_img/1319345253552254976/xavYLsvg?format=jpg&name=small,https://pbs.twimg.com/card_img/1319345253552254976/xavYLsvg?format=jpg&name=small,https://t.co/wRO9Zj2PQX?amp=1,1,1
521,Aug 6,fauci says young americans dont weak link chain,162.0,573.0,2600.0,https://pbs.twimg.com/media/Eev4qwBWoAADj4W?format=jpg&name=small,,,1,0
522,Aug 6,house speaker nancy pelosi says remains optimistic despite hard negotiations find solution come agreement coronavirus relief bill,91.0,133.0,513.0,https://pbs.twimg.com/media/Eev2SBiWkAAd47s?format=jpg&name=small,,,1,0
523,Aug 6,parents largest us school district must decide tomorrow whether childrens learning preference remote blend remote inperson upcoming school year,62.0,138.0,382.0,https://pbs.twimg.com/media/EevfZaCXkAEY11p?format=jpg&name=small,,,1,0
524,Aug 6,last weeks claims firsttime unemployment benefits fell expected,56.0,107.0,419.0,,,,0,0
525,Aug 6,houston city council passed second rental relief package 20 million due impact covid19 mayor says,67.0,143.0,534.0,https://pbs.twimg.com/media/Ees075yXYAME3px?format=jpg&name=small,,,1,0
526,Aug 5,california labor commission says filed lawsuits uber lyft allegedly committing wage theft,26.0,119.0,426.0,https://pbs.twimg.com/card_img/1317173443650084867/UjmsaVwZ?format=jpg&name=small,https://pbs.twimg.com/card_img/1317173443650084867/UjmsaVwZ?format=jpg&name=small,https://t.co/EaMZMh7AsP?amp=1,1,1
527,Aug 5,100 students quarantined several people tested positive coronavirus mississippi school district,330.0,1800.0,2600.0,https://pbs.twimg.com/media/Eer2I2cX0AMYM5y?format=jpg&name=small,,,1,0
528,Aug 5,us state department says least one american killed several injured explosion beirut,78.0,183.0,604.0,https://pbs.twimg.com/media/EerZV_8XoAERGpo?format=jpg&name=small,,,1,0
529,Aug 5,joe biden longer travel milwaukee wisconsin accept democratic presidential nomination due concerns coronavirus,466.0,390.0,2100.0,https://pbs.twimg.com/card_img/1316465411790118914/ASgebNA2?format=jpg&name=small,https://pbs.twimg.com/card_img/1316465411790118914/ASgebNA2?format=jpg&name=small,https://t.co/04bHbPtKXZ?amp=1,1,1
530,Aug 5,freshman democratic rep rashida tlaib michigan prevailed democratic primary challenge detroit city council president brenda jones cnn projects,1200.0,2500.0,13000.0,https://pbs.twimg.com/card_img/1318933552747208707/z648GUo4?format=jpg&name=small,https://pbs.twimg.com/card_img/1318933552747208707/z648GUo4?format=jpg&name=small,https://t.co/2fjx3yXvhP?amp=1,1,1
531,Aug 5,us stocks open higher investors keep close eye stimulus negotiations washington,27.0,55.0,183.0,https://pbs.twimg.com/media/EeqZZnVWAAArfW2?format=jpg&name=small,,,1,0
532,Aug 5,jackson mississippi mayor chokwe antar lumumba says worried state yet see worst coronavirus pandemic,61.0,96.0,365.0,https://pbs.twimg.com/media/EeqW7-eXkAA5jKz?format=jpg&name=small,,,1,0
533,Aug 5,least 300000 people displaced homes tuesdays devastating explosion beiruts governor marwan abboud says,37.0,327.0,673.0,https://pbs.twimg.com/media/EeqP_P6WAAASG_Q?format=jpg&name=small,,,1,0
534,Aug 5,least 100 people killed 4000 wounded massive explosion shook beirut tuesday hundreds reported missing raising fears death toll rise follow live updates,66.0,493.0,995.0,https://pbs.twimg.com/card_img/1320699459970363393/mu0zj5-y?format=jpg&name=small,https://pbs.twimg.com/card_img/1320699459970363393/mu0zj5-y?format=jpg&name=small,https://t.co/iFUvAKZhHx?amp=1,1,1
535,Aug 5,third us company released study results showing coronavirus vaccine safe elicits immune response,153.0,465.0,1800.0,https://pbs.twimg.com/card_img/1316758543740043264/0oiJK4hH?format=jpg&name=small,https://pbs.twimg.com/card_img/1316758543740043264/0oiJK4hH?format=jpg&name=small,https://t.co/o3ghvAcNHX?amp=1,1,1
536,Aug 5,anthony levandowski former uber executive oversaw selfdriving vehicle efforts pleaded guilty sentenced 18 months prison stealing internal document google related selfdriving car program,41.0,217.0,530.0,https://pbs.twimg.com/card_img/1318776951373402114/Xno0ESyG?format=jpg&name=small,https://pbs.twimg.com/card_img/1318776951373402114/Xno0ESyG?format=jpg&name=small,https://t.co/0xvkcBTwM4?amp=1,1,1
537,Aug 4,virgin atlantic files bankruptcy united states,93.0,616.0,848.0,https://pbs.twimg.com/card_img/1318525390650998784/cRXnn3kv?format=jpg&name=small,https://pbs.twimg.com/card_img/1318525390650998784/cRXnn3kv?format=jpg&name=small,https://t.co/tnQQb1yClW?amp=1,1,1
538,Aug 4,national security adviser robert obrien returned white house tuesday period selfisolation following coronavirus diagnosis last month,34.0,63.0,209.0,https://pbs.twimg.com/card_img/1319066924072906753/LY6vgof4?format=jpg&name=small,https://pbs.twimg.com/card_img/1319066924072906753/LY6vgof4?format=jpg&name=small,https://t.co/GcxInw4wPk?amp=1,1,1
539,Aug 4,death toll massive blast shook beirut reached least 73 follow live updates,156.0,1300.0,2600.0,https://pbs.twimg.com/media/EemwnNOXgAEhsX7?format=jpg&name=small,,,1,0
540,Aug 4,bipartisan group six governors signed deal would help create countrys first coordinated testing strategy absence national plan,133.0,698.0,3000.0,https://pbs.twimg.com/card_img/1317406241677770752/zE7n6o-F?format=jpg&name=small,https://pbs.twimg.com/card_img/1317406241677770752/zE7n6o-F?format=jpg&name=small,https://t.co/IOwwSv29UH?amp=1,1,1
541,Aug 4,mississippi gov tate reeves issued statewide mask mandate next two weeks follow live updates,81.0,155.0,548.0,https://pbs.twimg.com/media/Eemqn2sXgAAYx5I?format=jpg&name=small,,,1,0
542,Aug 4,death toll beirut blast doubled least 50 killed many feared dead lebanons health minister told reporters follow live updates,105.0,951.0,1700.0,https://pbs.twimg.com/media/EemjaTkX0AEt0jG?format=jpg&name=small,,,1,0
543,Aug 4,cultural events 5000 people able resume france starting sept 1 french culture ministry says follow live updates,27.0,142.0,350.0,https://pbs.twimg.com/media/EembXvAXoAEl9kk?format=jpg&name=small,,,1,0
544,Aug 4,least 25 people killed 2500 injured massive blast beirut port lebanons health minister says follow live updates,87.0,966.0,1900.0,https://pbs.twimg.com/media/EemZ9CYXkAE6g25?format=jpg&name=small,,,1,0
545,Aug 4,hundreds people hospitalized eyewitness describes scene like apocalypse huge explosion beirut follow live updates,79.0,825.0,1800.0,https://pbs.twimg.com/media/EemQXLGXgAEE0g2?format=jpg&name=small,,,1,0
546,Aug 4,large number people reportedly injured huge explosion ripped port area beirut shattering glass miles around,80.0,739.0,1200.0,https://pbs.twimg.com/media/Eelz_r0WsAAYKPM?format=jpg&name=small,,,1,0
547,Aug 4,lebanons staterun news agency says large explosion beirut result fire warehouse firecrackers,387.0,2700.0,2400.0,https://pbs.twimg.com/card_img/1321176964120645635/DcoHjKZN?format=jpg&name=small,https://pbs.twimg.com/card_img/1321176964120645635/DcoHjKZN?format=jpg&name=small,https://t.co/5IN8rSF1Ws?amp=1,1,1
548,Aug 4,large number people reportedly injured huge explosion ripped port area beirut shattering glass miles around,80.0,739.0,1200.0,https://pbs.twimg.com/media/Eelz_r0WsAAYKPM?format=jpg&name=small,,,1,0
549,Aug 4,lebanons staterun news agency says large explosion beirut result fire warehouse firecrackers,387.0,2700.0,2400.0,https://pbs.twimg.com/card_img/1321176964120645635/DcoHjKZN?format=jpg&name=small,https://pbs.twimg.com/card_img/1321176964120645635/DcoHjKZN?format=jpg&name=small,https://t.co/5IN8rSF1Ws?amp=1,1,1
550,Aug 4,mayor de blasio warning people new york city take tropical storm isaias seriously city preparing heavy rain high winds flooding potential along threat tornadoes,68.0,120.0,318.0,https://pbs.twimg.com/media/Eelgpf6X0AAsAyw?format=jpg&name=small,,,1,0
551,Aug 4,ford ceo jim hackett retiring october replaced automakers chief operating officer jim farley,29.0,101.0,286.0,https://pbs.twimg.com/media/EelIuu0X0AAcg2F?format=jpg&name=small,,,1,0
552,Aug 4,tornado watch issued several major metropolitan areas including new york city philadelphia tropical storm isaias travels east coast follow live updates,61.0,208.0,385.0,https://pbs.twimg.com/media/EelAG3qX0AA1pgf?format=png&name=small,,,1,0
553,Aug 4,germany currently experiencing second coronavirus wave physicians association country says,99.0,389.0,786.0,https://pbs.twimg.com/media/EekmOvxWoAAN8Tb?format=jpg&name=small,,,1,0
554,Aug 4,hurricane isaias makes landfall north carolina maximum sustained winds 85 mph,52.0,286.0,708.0,https://pbs.twimg.com/media/EejAmo3VAAUvVBA?format=jpg&name=small,,,1,0
555,Aug 4,isaias becomes hurricane sustained winds 75 mph according national hurricane center landfall expected hours,42.0,174.0,492.0,https://pbs.twimg.com/card_img/1320902674108305408/cimGIfCs?format=jpg&name=small,https://pbs.twimg.com/card_img/1320902674108305408/cimGIfCs?format=jpg&name=small,https://t.co/FujrJE8sxC?amp=1,1,1
556,Aug 3,result positive coronavirus tests st louis cardinals players staffers fourgame series detroit tigers postponed,138.0,347.0,765.0,https://pbs.twimg.com/card_img/1320907496924565505/bhyOkQhJ?format=jpg&name=small,https://pbs.twimg.com/card_img/1320907496924565505/bhyOkQhJ?format=jpg&name=small,https://t.co/jJeJYDVjFF?amp=1,1,1
557,Aug 3,new york prosecutors say trump investigation goes beyond hush money payments ask judge dismiss lawsuit challenging subpoena,257.0,745.0,2600.0,https://pbs.twimg.com/card_img/1320801523052519424/V7yHycC_?format=jpg&name=small,https://pbs.twimg.com/card_img/1320801523052519424/V7yHycC_?format=jpg&name=small,https://t.co/a10mEpwfx2?amp=1,1,1
558,Aug 3,tropical storm isaias expected make landfall hurricane tonight national hurricane center says latest advisory follow live updates,46.0,197.0,414.0,https://pbs.twimg.com/media/Eega0cFXoAADVaA?format=png&name=small,,,1,0
559,Aug 3,nobel laureate john hume architect good friday agreement brought decades deadly sectarian violence across ireland end died 83,33.0,158.0,741.0,,,,0,0
560,Aug 3,drastic new lockdown measures imposed australias victoria state including melbourne include 6week curfew ban weddings gatherings shuttering non essential industries,117.0,464.0,1400.0,https://pbs.twimg.com/card_img/1320666490954108929/14bsJIb8?format=jpg&name=small,https://pbs.twimg.com/card_img/1320666490954108929/14bsJIb8?format=jpg&name=small,https://t.co/QWk9KuWTNt?amp=1,1,1
561,Aug 3,authorities manchester england declare major incident due increase coronavirus infections rates multiple localities,42.0,152.0,427.0,https://pbs.twimg.com/media/Eee5kUfX0AA0F7l?format=jpg&name=small,,,1,0
562,Aug 3,doug pederson head coach philadelphia eagles tested positive covid19 team said statement,138.0,378.0,881.0,https://pbs.twimg.com/media/EednR9rXoAAyRt_?format=jpg&name=small,,,1,0
563,Aug 3,microsoft says still discussing potential purchase tiktok talking trump said would ban popular app us,166.0,274.0,869.0,https://pbs.twimg.com/card_img/1319138785779535873/bCjwjQCU?format=jpg&name=small,https://pbs.twimg.com/card_img/1319138785779535873/bCjwjQCU?format=jpg&name=small,https://t.co/rAEOJAxLSs?amp=1,1,1
564,Aug 2,controversial trump administration pick top pentagon post placed senior role days nomination hearing canceled,176.0,471.0,595.0,https://pbs.twimg.com/card_img/1319715502713901056/F6Yqh-cC?format=jpg&name=small,https://pbs.twimg.com/card_img/1319715502713901056/F6Yqh-cC?format=jpg&name=small,https://t.co/IwvqpGwxAJ?amp=1,1,1
565,Aug 2,nasa astronauts splashdown gulf mexico historic mission aboard spacex crew dragon capsule follow live updates,108.0,646.0,4100.0,https://pbs.twimg.com/media/Eeb-gUXXoAMpYfX?format=jpg&name=small,,,1,0
