"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"","cnn.com","","18","181","237","","DEVELOPING: U.S. military will make announcement on the Bowe Bergdahl case at 3:30pm ET at Fort Bragg","","","1"
"","CNN Breaking News","Mar 25, 2015","34","455","323","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","Radar, debris indicate #Germanwings Flight 9525 ""flew to the end,"" did not explode in mid-flight, investigator says.","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","http://t.co/K8MVFFpCsv?amp=1","1"
"","Germanwings crash report: Pilot locked out of cockpit - CNN","","34","455","323","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","Radar, debris indicate #Germanwings Flight 9525 ""flew to the end,"" did not explode in mid-flight, investigator says.","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","http://t.co/K8MVFFpCsv?amp=1","1"
"","One of the pilots on Germanwings Flight 9525 was locked out of the cockpit when the plane crashed, a senior military official told The New York Times.","","34","455","323","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","Radar, debris indicate #Germanwings Flight 9525 ""flew to the end,"" did not explode in mid-flight, investigator says.","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","http://t.co/K8MVFFpCsv?amp=1","1"
"","cnn.com","","34","455","323","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","Radar, debris indicate #Germanwings Flight 9525 ""flew to the end,"" did not explode in mid-flight, investigator says.","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","http://t.co/K8MVFFpCsv?amp=1","1"
"","CNN Breaking News","Mar 25, 2015","7","233","261","https://pbs.twimg.com/card_img/1334591493131153411/s7_GcrnB?format=jpg&name=small","Supreme Court resurrects a pregnancy discrimination claim against UPS, sending the case back to a lower court.","https://pbs.twimg.com/card_img/1334591493131153411/s7_GcrnB?format=jpg&name=small","http://t.co/SdnfXbFVrZ?amp=1","1"
"","Supreme Court resurrects pregnancy discrimination case - CNNPolitics","","7","233","261","https://pbs.twimg.com/card_img/1334591493131153411/s7_GcrnB?format=jpg&name=small","Supreme Court resurrects a pregnancy discrimination claim against UPS, sending the case back to a lower court.","https://pbs.twimg.com/card_img/1334591493131153411/s7_GcrnB?format=jpg&name=small","http://t.co/SdnfXbFVrZ?amp=1","1"
"","The Supreme Court on Wednesday resurrected a woman's pregnancy discrimination claim against UPS, sending the case back to a lower court.","","7","233","261","https://pbs.twimg.com/card_img/1334591493131153411/s7_GcrnB?format=jpg&name=small","Supreme Court resurrects a pregnancy discrimination claim against UPS, sending the case back to a lower court.","https://pbs.twimg.com/card_img/1334591493131153411/s7_GcrnB?format=jpg&name=small","http://t.co/SdnfXbFVrZ?amp=1","1"
"","cnn.com","","7","233","261","https://pbs.twimg.com/card_img/1334591493131153411/s7_GcrnB?format=jpg&name=small","Supreme Court resurrects a pregnancy discrimination claim against UPS, sending the case back to a lower court.","https://pbs.twimg.com/card_img/1334591493131153411/s7_GcrnB?format=jpg&name=small","http://t.co/SdnfXbFVrZ?amp=1","1"
"","CNN Breaking News","Mar 25, 2015","298","952","672","","""Top Gear"" host Jeremy Clarkson's contract will not be renewed, BBC says http://cnn.it/19kZvsT","","","1"
"","CNN Breaking News","Mar 25, 2015","10","158","135","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","Suicide bomber kills 6 near Afghanistan's defense and finance ministry buildings, officials say","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/xqgjCT79ln?amp=1","1"
"","Suicide car bombing kills 6 in Afghanistan - CNN","","10","158","135","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","Suicide bomber kills 6 near Afghanistan's defense and finance ministry buildings, officials say","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/xqgjCT79ln?amp=1","1"
"","A suicide attacker blew up a car near Afghanistan's defense and finance ministries in the country's capital, killing at least six people, officials say.","","10","158","135","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","Suicide bomber kills 6 near Afghanistan's defense and finance ministry buildings, officials say","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/xqgjCT79ln?amp=1","1"
"","cnn.com","","10","158","135","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","Suicide bomber kills 6 near Afghanistan's defense and finance ministry buildings, officials say","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/xqgjCT79ln?amp=1","1"
"","CNN Breaking News","Mar 25, 2015","6","122","172","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","Investigators are starting the long process of identifying remains in #Germanwings crash, prosecutor says","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","http://t.co/K8MVFFpCsv?amp=1","1"
"","Germanwings crash report: Pilot locked out of cockpit - CNN","","6","122","172","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","Investigators are starting the long process of identifying remains in #Germanwings crash, prosecutor says","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","http://t.co/K8MVFFpCsv?amp=1","1"
"","One of the pilots on Germanwings Flight 9525 was locked out of the cockpit when the plane crashed, a senior military official told The New York Times.","","6","122","172","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","Investigators are starting the long process of identifying remains in #Germanwings crash, prosecutor says","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","http://t.co/K8MVFFpCsv?amp=1","1"
"","cnn.com","","6","122","172","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","Investigators are starting the long process of identifying remains in #Germanwings crash, prosecutor says","https://pbs.twimg.com/card_img/1336249270249328640/Tol-qpfF?format=jpg&name=small","http://t.co/K8MVFFpCsv?amp=1","1"
"","CNN Breaking News","Mar 25, 2015","25","254","278","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","Passengers on Germanwings plane were from Germany, Spain, Australia, Argentina, Iran, Venezuela, US, Britain, & more:","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","http://t.co/FrLoB92M4N?amp=1","1"
"","Germanwings plane crash: What we know - CNN","","25","254","278","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","Passengers on Germanwings plane were from Germany, Spain, Australia, Argentina, Iran, Venezuela, US, Britain, & more:","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","http://t.co/FrLoB92M4N?amp=1","1"
"","Mystery surrounds what happened on board Germanwings Flight 9525, which crashed Tuesday in the southern French Alps","","25","254","278","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","Passengers on Germanwings plane were from Germany, Spain, Australia, Argentina, Iran, Venezuela, US, Britain, & more:","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","http://t.co/FrLoB92M4N?amp=1","1"
"","cnn.com","","25","254","278","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","Passengers on Germanwings plane were from Germany, Spain, Australia, Argentina, Iran, Venezuela, US, Britain, & more:","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","http://t.co/FrLoB92M4N?amp=1","1"
"","CNN Breaking News","Mar 25, 2015","17","278","288","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","2 U.S. citizens were among those aboard the plane that crashed Tuesday, Germanwings CEO says","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","http://t.co/FrLoB92M4N?amp=1","1"
"","Germanwings plane crash: What we know - CNN","","17","278","288","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","2 U.S. citizens were among those aboard the plane that crashed Tuesday, Germanwings CEO says","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","http://t.co/FrLoB92M4N?amp=1","1"
"","Mystery surrounds what happened on board Germanwings Flight 9525, which crashed Tuesday in the southern French Alps","","17","278","288","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","2 U.S. citizens were among those aboard the plane that crashed Tuesday, Germanwings CEO says","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","http://t.co/FrLoB92M4N?amp=1","1"
"","cnn.com","","17","278","288","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","2 U.S. citizens were among those aboard the plane that crashed Tuesday, Germanwings CEO says","https://pbs.twimg.com/card_img/1337148240609693696/vVIliIt9?format=jpg&name=small","http://t.co/FrLoB92M4N?amp=1","1"
"","CNN Breaking News","Mar 25, 2015","17","300","259","","French interior minister: Can't rule out terrorism, but it's not most likely explanation of #Germanwings crash. http://cnn.it/1HD48NP","","","1"
"","CNN Breaking News","Mar 25, 2015","34","451","408","","Lufthansa is retiring flight number 9525 after a #Germanwings plane with same code crashed. http://cnn.it/1HD48NP","","","1"
"","CNN Breaking News","Mar 25, 2015","11","217","230","","French official: Cockpit voice recorder from #Germanwings flight is damaged but can be reconstructed. http://cnn.it/1HD48NP","","","1"
"","CNN Breaking News","Mar 25, 2015","19","220","276","","Helicopters are returning to #Germanwings plane crash site in French Alps to continue search efforts. http://cnn.it/1HD48NP","","","1"
"","CNN Breaking News","Mar 25, 2015","35","318","301","","Manhunt underway for suspect after California police officer killed.","","","1"
"","Officers killed in San Jose, Wisconsin - CNN","","35","318","301","","Manhunt underway for suspect after California police officer killed.","","","1"
"","Shootings in Wisconsin and California left two law enforcement officers dead Tuesday.","","35","318","301","","Manhunt underway for suspect after California police officer killed.","","","1"
"","cnn.com","","35","318","301","","Manhunt underway for suspect after California police officer killed.","","","1"
"","CNN Breaking News","Mar 25, 2015","24","235","287","https://pbs.twimg.com/card_img/1335386319254482945/lBMckXog?format=jpg&name=small","India's Supreme Court strikes down law that led to arrest or jail for 'offensive' online posts.","https://pbs.twimg.com/card_img/1335386319254482945/lBMckXog?format=jpg&name=small","http://t.co/NqvFQLS2CJ?amp=1","1"
"","India court strikes down Internet arrest law - CNN","","24","235","287","https://pbs.twimg.com/card_img/1335386319254482945/lBMckXog?format=jpg&name=small","India's Supreme Court strikes down law that led to arrest or jail for 'offensive' online posts.","https://pbs.twimg.com/card_img/1335386319254482945/lBMckXog?format=jpg&name=small","http://t.co/NqvFQLS2CJ?amp=1","1"
"","India's highest court has reversed a controversial law that gave authorities sweeping powers to arrest people for comments posted online.","","24","235","287","https://pbs.twimg.com/card_img/1335386319254482945/lBMckXog?format=jpg&name=small","India's Supreme Court strikes down law that led to arrest or jail for 'offensive' online posts.","https://pbs.twimg.com/card_img/1335386319254482945/lBMckXog?format=jpg&name=small","http://t.co/NqvFQLS2CJ?amp=1","1"
"","cnn.com","","24","235","287","https://pbs.twimg.com/card_img/1335386319254482945/lBMckXog?format=jpg&name=small","India's Supreme Court strikes down law that led to arrest or jail for 'offensive' online posts.","https://pbs.twimg.com/card_img/1335386319254482945/lBMckXog?format=jpg&name=small","http://t.co/NqvFQLS2CJ?amp=1","1"
"","CNN Breaking News","Mar 25, 2015","49","277","362","","Federal workers and retirees owe the IRS $3.5 billion. Via
@CNNMoney","","","1"
"","Federal workers owe the IRS $3.5 billion in unpaid taxes","","49","277","362","","Federal workers and retirees owe the IRS $3.5 billion. Via
@CNNMoney","","","1"
"","About 3.1% of federal workers and retirees are late paying their taxes, according to the IRS.","","49","277","362","","Federal workers and retirees owe the IRS $3.5 billion. Via
@CNNMoney","","","1"
"","money.cnn.com","","49","277","362","","Federal workers and retirees owe the IRS $3.5 billion. Via
@CNNMoney","","","1"
"","CNN Breaking News","Mar 24, 2015","95","454","417","https://pbs.twimg.com/card_img/1334591493663825921/aaZeD7g9?format=jpg&name=small","Bodies of 14-year-old girl and 11-year-old boy found in freezer, police say.","https://pbs.twimg.com/card_img/1334591493663825921/aaZeD7g9?format=jpg&name=small","http://t.co/DouUx6hAgN?amp=1","1"
"","Detroit Police find bodies of two children in freezer - CNN","","95","454","417","https://pbs.twimg.com/card_img/1334591493663825921/aaZeD7g9?format=jpg&name=small","Bodies of 14-year-old girl and 11-year-old boy found in freezer, police say.","https://pbs.twimg.com/card_img/1334591493663825921/aaZeD7g9?format=jpg&name=small","http://t.co/DouUx6hAgN?amp=1","1"
"","Detroit Police Chief James Craig said the children found in the freezer are a boy who was approximately 11 years old at time of death and girl, approximately 14.","","95","454","417","https://pbs.twimg.com/card_img/1334591493663825921/aaZeD7g9?format=jpg&name=small","Bodies of 14-year-old girl and 11-year-old boy found in freezer, police say.","https://pbs.twimg.com/card_img/1334591493663825921/aaZeD7g9?format=jpg&name=small","http://t.co/DouUx6hAgN?amp=1","1"
"","cnn.com","","95","454","417","https://pbs.twimg.com/card_img/1334591493663825921/aaZeD7g9?format=jpg&name=small","Bodies of 14-year-old girl and 11-year-old boy found in freezer, police say.","https://pbs.twimg.com/card_img/1334591493663825921/aaZeD7g9?format=jpg&name=small","http://t.co/DouUx6hAgN?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","20","174","242","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","Obama says U.S. officials working to determine how many Americans may have been on plane that crashed in French Alps.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","Germanwings crash: Plane obliterated - CNN","","20","174","242","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","Obama says U.S. officials working to determine how many Americans may have been on plane that crashed in French Alps.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","A Germanwings Airbus A320 passenger plane carrying 150 people crashed Tuesday in mountainous southeastern France, airline says.","","20","174","242","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","Obama says U.S. officials working to determine how many Americans may have been on plane that crashed in French Alps.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","cnn.com","","20","174","242","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","Obama says U.S. officials working to determine how many Americans may have been on plane that crashed in French Alps.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","48","543","368","https://pbs.twimg.com/card_img/1336948659296952320/IfkLmabg?format=jpg&name=small","Obama: U.S. to maintain current level of 9,800 troops in Afghanistan through 2015 instead of reducing as planned.","https://pbs.twimg.com/card_img/1336948659296952320/IfkLmabg?format=jpg&name=small","http://t.co/ABvMapaCKL?amp=1","1"
"","Obama, Ghani to discuss troop withdrawal at White House meeting - CNNPolitics","","48","543","368","https://pbs.twimg.com/card_img/1336948659296952320/IfkLmabg?format=jpg&name=small","Obama: U.S. to maintain current level of 9,800 troops in Afghanistan through 2015 instead of reducing as planned.","https://pbs.twimg.com/card_img/1336948659296952320/IfkLmabg?format=jpg&name=small","http://t.co/ABvMapaCKL?amp=1","1"
"","The United States will keep its current level of 9,800 troops in Afghanistan through the end of the year, rather than reducing that number to 5,500 as planned, the White House said Tuesday.","","48","543","368","https://pbs.twimg.com/card_img/1336948659296952320/IfkLmabg?format=jpg&name=small","Obama: U.S. to maintain current level of 9,800 troops in Afghanistan through 2015 instead of reducing as planned.","https://pbs.twimg.com/card_img/1336948659296952320/IfkLmabg?format=jpg&name=small","http://t.co/ABvMapaCKL?amp=1","1"
"","cnn.com","","48","543","368","https://pbs.twimg.com/card_img/1336948659296952320/IfkLmabg?format=jpg&name=small","Obama: U.S. to maintain current level of 9,800 troops in Afghanistan through 2015 instead of reducing as planned.","https://pbs.twimg.com/card_img/1336948659296952320/IfkLmabg?format=jpg&name=small","http://t.co/ABvMapaCKL?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","49","544","433","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","16 students, 2 teachers from a German school group were among those aboard crashed plane, #Germanwings CEO says.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","Germanwings crash: Plane obliterated - CNN","","49","544","433","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","16 students, 2 teachers from a German school group were among those aboard crashed plane, #Germanwings CEO says.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","A Germanwings Airbus A320 passenger plane carrying 150 people crashed Tuesday in mountainous southeastern France, airline says.","","49","544","433","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","16 students, 2 teachers from a German school group were among those aboard crashed plane, #Germanwings CEO says.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","cnn.com","","49","544","433","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","16 students, 2 teachers from a German school group were among those aboard crashed plane, #Germanwings CEO says.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","21","364","345","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","A black box of the crashed #Germanwings plane has been found, French interior minister says.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","Germanwings crash: Plane obliterated - CNN","","21","364","345","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","A black box of the crashed #Germanwings plane has been found, French interior minister says.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","A Germanwings Airbus A320 passenger plane carrying 150 people crashed Tuesday in mountainous southeastern France, airline says.","","21","364","345","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","A black box of the crashed #Germanwings plane has been found, French interior minister says.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","cnn.com","","21","364","345","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","A black box of the crashed #Germanwings plane has been found, French interior minister says.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","15","398","283","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","French regional official says no piece of #Germanwings plane crash debris is larger than a small car.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","Germanwings crash: Plane obliterated - CNN","","15","398","283","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","French regional official says no piece of #Germanwings plane crash debris is larger than a small car.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","A Germanwings Airbus A320 passenger plane carrying 150 people crashed Tuesday in mountainous southeastern France, airline says.","","15","398","283","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","French regional official says no piece of #Germanwings plane crash debris is larger than a small car.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","cnn.com","","15","398","283","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","French regional official says no piece of #Germanwings plane crash debris is larger than a small car.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","127","1.8K","810","","150 people were on board plane that crashed in France today, #Germanwings CEO says. http://cnn.it/go","","","1"
"","CNN Breaking News","Mar 24, 2015","25","422","256","","""High numbers of Spaniards, Germans and Turks"" on crashed #Germanwings airliner, Spain's prime minister says. Live: http://cnn.it/go","","","1"
"","CNN Breaking News","Mar 24, 2015","54","1.1K","507","","French President: It could take hours for emergency workers to reach #Germanwings crash site. http://cnn.it/1y07OAs","","","1"
"","CNN Breaking News","Mar 24, 2015","57","809","334","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","French President: ""Conditions of the accident are not yet clear but lead us to believe there will be no survivors.""","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","Germanwings crash: Plane obliterated - CNN","","57","809","334","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","French President: ""Conditions of the accident are not yet clear but lead us to believe there will be no survivors.""","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","A Germanwings Airbus A320 passenger plane carrying 150 people crashed Tuesday in mountainous southeastern France, airline says.","","57","809","334","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","French President: ""Conditions of the accident are not yet clear but lead us to believe there will be no survivors.""","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","cnn.com","","57","809","334","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","French President: ""Conditions of the accident are not yet clear but lead us to believe there will be no survivors.""","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","22","533","284","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","Germanwings crash: Plane obliterated - CNN","","22","533","284","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","A Germanwings Airbus A320 passenger plane carrying 150 people crashed Tuesday in mountainous southeastern France, airline says.","","22","533","284","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","cnn.com","","22","533","284","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said.","https://pbs.twimg.com/card_img/1333639576360013826/4D5qsW28?format=jpg&name=small","http://t.co/iWeLBpmiHS?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","39","151","231","https://pbs.twimg.com/card_img/1335299498629685248/G9owd0VJ?format=jpg&name=small","Israel did not spy on Iran nuclear talks, an Israeli official says, denying a news report.","https://pbs.twimg.com/card_img/1335299498629685248/G9owd0VJ?format=jpg&name=small","http://t.co/3hbzNiAgRE?amp=1","1"
"","Israel denies it spied on U.S. in Iran nuclear talks - CNN","","39","151","231","https://pbs.twimg.com/card_img/1335299498629685248/G9owd0VJ?format=jpg&name=small","Israel did not spy on Iran nuclear talks, an Israeli official says, denying a news report.","https://pbs.twimg.com/card_img/1335299498629685248/G9owd0VJ?format=jpg&name=small","http://t.co/3hbzNiAgRE?amp=1","1"
"","Israel spied on closed-door talks over Iran's nuclear program involving the U.S. and other world powers, according to The Wall Street Journal.","","39","151","231","https://pbs.twimg.com/card_img/1335299498629685248/G9owd0VJ?format=jpg&name=small","Israel did not spy on Iran nuclear talks, an Israeli official says, denying a news report.","https://pbs.twimg.com/card_img/1335299498629685248/G9owd0VJ?format=jpg&name=small","http://t.co/3hbzNiAgRE?amp=1","1"
"","cnn.com","","39","151","231","https://pbs.twimg.com/card_img/1335299498629685248/G9owd0VJ?format=jpg&name=small","Israel did not spy on Iran nuclear talks, an Israeli official says, denying a news report.","https://pbs.twimg.com/card_img/1335299498629685248/G9owd0VJ?format=jpg&name=small","http://t.co/3hbzNiAgRE?amp=1","1"
"","CNN Breaking News","Mar 24, 2015","53","410","305","","Amy's Kitchen recalls 74,000 cases of products due to possible contamination. http://cnn.it/1HtDRhv.","","","1"
"","CNN Breaking News","Mar 24, 2015","246","656","555","https://pbs.twimg.com/card_img/1336429693180907520/A830MxIj?format=jpg&name=small","Utah governor OKs firing squads for executions. http://cnn.it/1CL8Bv8.","https://pbs.twimg.com/card_img/1336429693180907520/A830MxIj?format=jpg&name=small","http://t.co/kGAqHd5RZ0?amp=1","1"
"","Utah to allow firing squads for executions - CNN","","246","656","555","https://pbs.twimg.com/card_img/1336429693180907520/A830MxIj?format=jpg&name=small","Utah governor OKs firing squads for executions. http://cnn.it/1CL8Bv8.","https://pbs.twimg.com/card_img/1336429693180907520/A830MxIj?format=jpg&name=small","http://t.co/kGAqHd5RZ0?amp=1","1"
"","Utah's governor signed a bill Monday that brings back firing squads as a potential way to execute some death row prisoners.","","246","656","555","https://pbs.twimg.com/card_img/1336429693180907520/A830MxIj?format=jpg&name=small","Utah governor OKs firing squads for executions. http://cnn.it/1CL8Bv8.","https://pbs.twimg.com/card_img/1336429693180907520/A830MxIj?format=jpg&name=small","http://t.co/kGAqHd5RZ0?amp=1","1"
"","cnn.com","","246","656","555","https://pbs.twimg.com/card_img/1336429693180907520/A830MxIj?format=jpg&name=small","Utah governor OKs firing squads for executions. http://cnn.it/1CL8Bv8.","https://pbs.twimg.com/card_img/1336429693180907520/A830MxIj?format=jpg&name=small","http://t.co/kGAqHd5RZ0?amp=1","1"
"","CNN Breaking News","Mar 23, 2015","55","264","276","","Singer-songwriter David Crosby hit a jogger with his car, according to the California Highway Patrol. http://cnn.it/1FwtX1f.","","","1"
"","CNN Breaking News","Mar 23, 2015","80","274","305","","House Democrats to dine with Israeli ambassador. http://cnn.it/1xdIKLj.","","","1"
"","House Democrats to dine with Israeli ambassador - CNNPolitics","","80","274","305","","House Democrats to dine with Israeli ambassador. http://cnn.it/1xdIKLj.","","","1"
"","A small group of House Democrats will meet with Israeli Ambassador Ron Dermer over dinner Monday night in the hopes of starting to repair a damaged relationship, Rep. Steve Israel told CNN on Monday.","","80","274","305","","House Democrats to dine with Israeli ambassador. http://cnn.it/1xdIKLj.","","","1"
